name,voices,interval,segment,step1,step2,one-voice-step,notes1,notes2,fermata
chor199.krn,tenor-soprano,0,37,5,2,True,Bb-G,C-C,True
chor199.krn,tenor-soprano,0,53,2,7,True,D-A,G-G,False
chor199.krn,tenor-soprano,7,82,3,5,False,A-F#,D-A,True
chor199.krn,bass-soprano,7,4,2,5,True,F-A,C-G,False
chor199.krn,bass-soprano,7,48,2,5,True,Bb-D,F-C,False
chor199.krn,bass-soprano,0,55,2,7,True,C-G,F-F,True
chor199.krn,bass-soprano,0,101,2,7,True,D-A,G-G,True
chor199.krn,tenor-alto,7,37,5,2,True,Bb-D,C-G,True
chor199.krn,bass-alto,7,55,4,7,False,C-E,F-C,True
chor199.krn,bass-alto,0,83,1,5,True,D-F#,G-G,False
chor199.krn,bass-alto,7,101,4,7,False,D-F#,G-D,True
chor199.krn,bass-tenor,0,56,1,5,True,F-A,Bb-Bb,True
chor200.krn,tenor-soprano,7,74,2,3,True,D-Bb,F-C,False
chor200.krn,tenor-soprano,7,94,3,2,True,D-Bb,C-G,False
chor200.krn,bass-soprano,0,21,2,7,True,D-A,G-G,True
chor200.krn,bass-soprano,7,32,1,0,True,D-Bb,D-A,False
chor200.krn,bass-soprano,0,45,1,5,True,G-B,C-C,True
chor200.krn,bass-soprano,7,86,2,5,True,Bb-D,F-C,False
chor200.krn,tenor-alto,7,98,2,5,True,C-E,G-D,False
chor200.krn,bass-alto,7,21,4,7,False,D-F#,G-D,True
chor200.krn,bass-alto,7,60,3,7,False,G-Bb,C-G,False
chor200.krn,bass-alto,0,76,1,5,True,F-A,Bb-Bb,False
chor200.krn,bass-alto,0,88,1,5,True,F-A,Bb-Bb,False
chor200.krn,bass-tenor,7,11,2,5,True,F-A,C-G,True
chor200.krn,bass-tenor,0,13,5,0,True,C-G,C-C,True
chor200.krn,bass-tenor,0,36,2,5,True,G-Bb,C-C,True
chor200.krn,bass-tenor,0,49,1,5,True,C-E,F-F,True
chor201.krn,alto-soprano,7,30,2,3,True,D-Bb,F-C,True
chor201.krn,alto-soprano,7,55,4,2,True,F-D,Eb-Bb,False
chor201.krn,alto-soprano,0,113,7,4,False,G-Bb,Eb-Eb,True
chor201.krn,tenor-soprano,7,12,4,5,False,G-Eb,C-G,False
chor201.krn,tenor-soprano,7,26,2,5,True,G-F,C-G,False
chor201.krn,tenor-soprano,7,76,2,5,True,Bb-Ab,Eb-Bb,False
chor201.krn,tenor-soprano,7,89,1,5,True,F-Ab,C-G,True
chor201.krn,bass-soprano,0,29,1,5,True,F-A,Bb-Bb,True
chor201.krn,bass-soprano,7,30,2,7,True,Bb-Bb,F-C,True
chor201.krn,bass-soprano,0,47,2,7,True,Bb-F,Eb-Eb,True
chor201.krn,bass-soprano,0,73,2,7,True,F-C,Bb-Bb,True
chor201.krn,bass-soprano,0,103,5,0,True,Bb-F,Bb-Bb,True
chor201.krn,bass-soprano,0,128,2,7,True,Bb-F,Eb-Eb,True
chor201.krn,tenor-alto,7,19,2,5,True,Eb-G,Bb-F,False
chor201.krn,tenor-alto,7,23,1,5,True,C-Eb,G-D,False
chor201.krn,tenor-alto,7,60,4,2,True,Bb-Eb,C-G,True
chor201.krn,bass-alto,0,17,5,0,True,G-D,G-G,True
chor201.krn,bass-alto,0,30,3,7,False,Bb-D,F-F,True
chor201.krn,bass-alto,7,47,4,7,False,Bb-D,Eb-Bb,True
chor201.krn,bass-alto,0,74,1,5,True,Bb-D,Eb-Eb,True
chor201.krn,bass-alto,7,97,7,2,True,G-G,F-C,False
chor201.krn,bass-alto,7,103,3,0,True,Bb-D,Bb-F,True
chor201.krn,bass-alto,7,128,4,7,False,Bb-D,Eb-Bb,True
chor201.krn,bass-tenor,0,2,1,5,True,Eb-G,Ab-Ab,False
chor201.krn,bass-tenor,7,17,7,0,True,G-G,G-D,True
chor201.krn,bass-tenor,7,59,2,7,True,Ab-Ab,Eb-Bb,True
chor201.krn,bass-tenor,0,65,1,5,True,F-A,Bb-Bb,False
chor201.krn,bass-tenor,7,95,0,1,True,Ab-D,G-D,False
chor201.krn,bass-tenor,7,119,5,4,False,D-Bb,Bb-F,False
chor202.krn,alto-soprano,7,25,7,5,False,A-D,D-A,True
chor202.krn,tenor-soprano,7,37,4,5,False,B-G,E-B,True
chor202.krn,tenor-soprano,7,83,3,1,True,C-A,B-F#,True
chor202.krn,tenor-soprano,0,97,7,3,False,F#-D,A-A,True
chor202.krn,tenor-soprano,7,108,3,2,True,E-C,D-A,False
chor202.krn,tenor-soprano,0,126,2,7,True,F#-B,C#-C#,False
chor202.krn,bass-soprano,7,97,7,0,True,D-D,D-A,True
chor202.krn,bass-soprano,0,158,2,7,True,A-E,D-D,True
chor202.krn,tenor-alto,7,28,2,5,True,E-D,A-E,False
chor202.krn,bass-alto,0,30,1,5,True,A-C#,D-D,False
chor202.krn,bass-alto,7,96,4,7,False,A-C#,D-A,True
chor202.krn,bass-alto,0,114,7,2,True,A-E,B-B,True
chor202.krn,bass-alto,7,158,4,7,False,A-C#,D-A,True
chor202.krn,bass-tenor,7,26,2,5,True,D-F#,A-E,False
chor202.krn,bass-tenor,0,46,1,5,True,A-C#,D-D,True
chor202.krn,bass-tenor,7,97,3,0,True,D-F#,D-A,True
chor203.krn,alto-soprano,7,76,1,5,True,G-Bb,D-A,False
chor203.krn,tenor-soprano,0,31,5,1,True,F#-D,G-G,False
chor203.krn,tenor-soprano,7,48,2,7,True,G-G,D-A,True
chor203.krn,tenor-soprano,7,85,3,1,True,Eb-C,D-A,True
chor203.krn,bass-soprano,0,28,2,7,True,A-E,D-D,True
chor203.krn,tenor-alto,7,11,5,1,True,F#-A,G-D,False
chor203.krn,tenor-alto,7,31,5,1,True,F#-A,G-D,False
chor203.krn,tenor-alto,7,68,2,5,True,A-G,D-A,False
chor203.krn,bass-alto,0,6,1,5,True,G-B,C-C,False
chor203.krn,bass-alto,7,28,4,7,False,A-C#,D-A,True
chor203.krn,bass-alto,7,76,5,2,True,A-G,G-D,False
chor203.krn,bass-alto,0,86,1,5,True,D-F#,G-G,False
chor204.krn,tenor-soprano,0,15,5,2,True,F-D,G-G,False
chor204.krn,tenor-soprano,7,20,2,4,True,Bb-G,D-A,True
chor204.krn,bass-soprano,0,2,5,0,True,G-D,G-G,False
chor204.krn,bass-soprano,7,5,1,5,True,G-Bb,D-A,False
chor204.krn,bass-soprano,0,10,4,0,True,D-F#,D-D,True
chor204.krn,bass-soprano,7,20,2,7,True,G-G,D-A,True
chor204.krn,bass-soprano,0,30,2,7,True,F-C,Bb-Bb,True
chor204.krn,bass-soprano,0,43,2,7,True,D-A,G-G,True
chor204.krn,tenor-alto,7,13,2,5,True,Bb-D,F-C,False
chor204.krn,bass-alto,7,2,4,0,True,G-Bb,G-D,False
chor204.krn,bass-alto,7,10,5,0,True,D-D,D-A,True
chor204.krn,bass-alto,0,11,5,0,True,D-A,D-D,True
chor204.krn,bass-alto,0,21,1,5,True,D-F#,G-G,False
chor204.krn,bass-alto,7,43,4,7,False,D-F#,G-D,True
chor204.krn,bass-tenor,7,11,3,0,True,D-F#,D-A,True
chor204.krn,bass-tenor,0,20,4,7,False,G-Bb,D-D,True
chor205.krn,alto-soprano,7,6,3,2,True,E-C,D-A,False
chor205.krn,alto-soprano,7,220,7,5,False,G-C,C-G,True
chor205.krn,alto-soprano,7,254,7,5,False,G-C,C-G,True
chor205.krn,alto-soprano,7,328,2,5,True,F-A,C-G,False
chor205.krn,tenor-soprano,7,3,2,3,True,B-G,D-A,False
chor205.krn,tenor-soprano,0,9,3,8,False,E-A,C-C,True
chor205.krn,tenor-soprano,7,58,3,2,True,E-C,D-A,False
chor205.krn,tenor-soprano,7,77,2,0,True,E-A,E-B,True
chor205.krn,tenor-soprano,7,100,3,2,True,E-C,D-A,False
chor205.krn,tenor-soprano,0,104,5,1,True,B-G,C-C,True
chor205.krn,tenor-soprano,7,133,3,2,True,E-C,D-A,False
chor205.krn,tenor-soprano,7,137,2,3,True,B-G,D-A,True
chor205.krn,tenor-soprano,7,147,4,5,False,B-G,E-B,False
chor205.krn,tenor-soprano,7,171,3,2,True,A-F,G-D,False
chor205.krn,tenor-soprano,7,179,2,7,True,D-D,A-E,False
chor205.krn,tenor-soprano,7,216,3,2,True,A-F,G-D,False
chor205.krn,tenor-soprano,7,250,3,2,True,A-F,G-D,False
chor205.krn,tenor-soprano,7,314,4,2,True,D-G,E-B,False
chor205.krn,tenor-soprano,7,338,3,1,True,Bb-G,A-E,True
chor205.krn,bass-soprano,0,22,2,7,True,D-A,G-G,True
chor205.krn,bass-soprano,0,61,2,7,True,D-A,G-G,True
chor205.krn,bass-soprano,0,76,2,7,True,E-B,A-A,True
chor205.krn,bass-soprano,7,77,2,7,True,A-A,E-B,True
chor205.krn,bass-soprano,0,103,2,7,True,D-A,G-G,True
chor205.krn,bass-soprano,7,112,2,5,True,G-B,D-A,False
chor205.krn,bass-soprano,0,136,2,7,True,D-A,G-G,True
chor205.krn,bass-soprano,7,137,2,7,True,G-G,D-A,True
chor205.krn,bass-soprano,7,203,1,5,True,D-F,A-E,True
chor205.krn,bass-soprano,7,211,2,5,True,C-E,G-D,False
chor205.krn,bass-soprano,7,236,1,5,True,D-F,A-E,True
chor205.krn,bass-soprano,7,246,2,5,True,C-E,G-D,False
chor205.krn,bass-soprano,0,253,2,7,True,G-D,C-C,True
chor205.krn,bass-soprano,7,254,7,0,True,C-C,C-G,True
chor205.krn,bass-soprano,7,270,1,5,True,D-F,A-E,True
chor205.krn,bass-soprano,7,373,1,5,True,D-F,A-E,True
chor205.krn,tenor-alto,7,104,5,1,True,B-D,C-G,True
chor205.krn,tenor-alto,7,109,2,7,True,G-G,D-A,False
chor205.krn,tenor-alto,7,138,1,5,True,D-F,A-E,False
chor205.krn,tenor-alto,7,155,5,1,True,A-C,Bb-F,False
chor205.krn,tenor-alto,7,174,2,7,True,C-C,G-D,False
chor205.krn,tenor-alto,7,308,1,5,True,D-F,A-E,False
chor205.krn,bass-alto,0,2,5,0,True,E-B,E-E,False
chor205.krn,bass-alto,7,9,4,0,True,A-C,A-E,True
chor205.krn,bass-alto,7,22,4,7,False,D-F#,G-D,True
chor205.krn,bass-alto,7,61,4,7,False,D-F#,G-D,True
chor205.krn,bass-alto,7,93,2,2,True,G-D,F-C,False
chor205.krn,bass-alto,7,103,4,7,False,D-F#,G-D,True
chor205.krn,bass-alto,7,136,4,7,False,D-F#,G-D,True
chor205.krn,bass-alto,7,167,2,5,True,C-E,G-D,False
chor205.krn,bass-alto,7,186,3,0,True,G-B,G-D,True
chor205.krn,bass-alto,0,238,1,5,True,A-C#,D-D,True
chor205.krn,bass-alto,7,253,4,7,False,G-B,C-G,True
chor205.krn,bass-alto,0,254,5,0,True,C-G,C-C,True
chor205.krn,bass-alto,7,273,1,5,True,A-C,E-B,False
chor205.krn,bass-alto,0,340,1,5,True,A-C#,D-D,True
chor205.krn,bass-alto,0,357,1,5,True,A-C#,D-D,True
chor205.krn,bass-tenor,7,2,4,0,True,E-G,E-B,False
chor205.krn,bass-tenor,7,4,7,2,True,D-D,C-G,False
chor205.krn,bass-tenor,7,8,1,5,True,D-F,A-E,True
chor205.krn,bass-tenor,0,23,5,9,False,G-B,E-E,True
chor205.krn,bass-tenor,7,76,4,7,False,E-G#,A-E,True
chor205.krn,bass-tenor,0,77,0,7,True,A-E,E-E,True
chor205.krn,bass-tenor,7,97,7,2,True,D-D,C-G,False
chor205.krn,bass-tenor,7,106,5,2,True,D-C,C-G,False
chor205.krn,bass-tenor,7,129,8,5,False,D-F#,G-D,False
chor205.krn,bass-tenor,0,137,3,7,False,G-B,D-D,True
chor205.krn,bass-tenor,7,213,7,2,True,G-G,F-C,False
chor205.krn,bass-tenor,0,307,2,5,True,A-C,D-D,False
chor205.krn,bass-tenor,0,322,7,1,True,C#-G,D-D,True
chor206.krn,tenor-soprano,7,34,7,8,False,F#-D,D-A,True
chor206.krn,bass-soprano,0,33,4,0,True,D-F#,D-D,True
chor206.krn,bass-soprano,7,34,7,0,True,D-D,D-A,True
chor206.krn,bass-soprano,7,46,2,5,True,F-A,C-G,False
chor206.krn,bass-soprano,0,65,1,5,True,A-C#,D-D,False
chor206.krn,bass-soprano,0,70,1,5,True,A-C#,D-D,True
chor206.krn,tenor-alto,7,16,3,5,False,F-D,Bb-F,True
chor206.krn,bass-alto,7,16,3,0,True,Bb-D,Bb-F,True
chor206.krn,bass-alto,7,33,5,0,True,D-D,D-A,True
chor206.krn,bass-alto,0,44,1,5,True,C-E,F-F,False
chor206.krn,bass-tenor,7,11,7,2,True,D-D,C-G,False
chor206.krn,bass-tenor,0,16,5,0,True,Bb-F,Bb-Bb,True
chor206.krn,bass-tenor,0,34,8,0,True,D-F#,D-D,True
chor206.krn,bass-tenor,7,66,1,5,True,D-F,A-E,False
chor206.krn,bass-tenor,7,78,3,8,False,G-G,Eb-Bb,True
chor207.krn,tenor-soprano,7,37,2,3,True,A-F,C-G,True
chor207.krn,tenor-soprano,0,54,1,7,True,B-F,E-E,True
chor207.krn,bass-soprano,7,37,2,7,True,F-F,C-G,True
chor207.krn,tenor-alto,7,29,2,5,True,G-F,C-G,False
chor207.krn,bass-alto,7,36,4,7,False,C-E,F-C,True
chor207.krn,bass-alto,7,58,5,2,True,E-D,D-A,False
chor207.krn,bass-alto,0,60,5,1,True,C#-A,D-D,False
chor207.krn,bass-alto,7,72,4,7,False,A-C#,D-A,True
chor207.krn,bass-tenor,7,12,0,1,True,F#-D,G-D,False
chor207.krn,bass-tenor,7,27,2,7,True,G-A,C-G,False
chor207.krn,bass-tenor,0,37,3,7,False,F-A,C-C,True
chor208.krn,tenor-soprano,7,35,2,3,True,B-G,D-A,True
chor208.krn,bass-soprano,7,35,2,7,True,G-G,D-A,True
chor208.krn,bass-soprano,7,48,1,5,True,E-G,B-F#,True
chor208.krn,bass-soprano,0,53,1,5,True,B-D#,E-E,True
chor208.krn,bass-soprano,0,72,2,7,True,B-F#,E-E,True
chor208.krn,tenor-alto,7,8,1,5,True,E-G,B-F#,False
chor208.krn,tenor-alto,7,60,2,1,True,F#-C,G-D,False
chor208.krn,bass-alto,0,33,2,5,True,A-C,D-D,False
chor208.krn,bass-alto,0,36,1,5,True,D-F#,G-G,False
chor208.krn,bass-alto,0,44,1,5,True,B-D#,E-E,False
chor208.krn,bass-alto,0,66,2,0,True,E-F#,E-E,False
chor208.krn,bass-alto,7,72,4,7,False,B-D#,E-B,True
chor208.krn,bass-alto,0,74,5,0,True,E-B,E-E,False
chor208.krn,bass-tenor,0,6,1,5,True,B-D#,E-E,False
chor208.krn,bass-tenor,0,17,1,5,True,B-D#,E-E,True
chor208.krn,bass-tenor,7,19,7,2,True,E-E,D-A,False
chor208.krn,bass-tenor,0,35,3,7,False,G-B,D-D,True
chor208.krn,bass-tenor,7,74,4,0,True,E-G,E-B,False
chor209.krn,alto-soprano,7,64,0,1,True,A-F,Bb-F,False
chor209.krn,tenor-soprano,7,17,3,2,True,G-Eb,F-C,False
chor209.krn,bass-soprano,7,12,2,7,True,Eb-Eb,Bb-F,False
chor209.krn,bass-soprano,0,20,2,7,True,F-C,Bb-Bb,True
chor209.krn,bass-soprano,7,27,2,5,True,Bb-D,F-C,False
chor209.krn,bass-soprano,7,73,2,0,True,F-D,F-C,False
chor209.krn,tenor-alto,7,56,2,1,True,B-F,C-G,True
chor209.krn,bass-alto,7,20,4,7,False,F-A,Bb-F,True
chor209.krn,bass-tenor,0,25,1,5,True,F-A,Bb-Bb,False
chor209.krn,bass-tenor,7,39,3,0,True,F-A,F-C,True
chor209.krn,bass-tenor,0,71,7,2,True,Eb-Bb,F-F,False
chor210.krn,alto-soprano,0,5,2,7,True,A-D,E-E,False
chor210.krn,alto-soprano,0,55,5,9,False,C-E,A-A,True
chor210.krn,tenor-soprano,7,14,2,7,True,A-A,E-B,False
chor210.krn,tenor-soprano,7,74,3,1,True,Bb-G,A-E,True
chor210.krn,tenor-soprano,7,79,3,1,True,Bb-G,A-E,False
chor210.krn,bass-soprano,7,11,1,5,True,D-F,A-E,True
chor210.krn,bass-soprano,0,24,2,7,True,E-B,A-A,True
chor210.krn,bass-soprano,7,35,2,5,True,F-A,C-G,False
chor210.krn,bass-soprano,0,64,2,7,True,E-B,A-A,True
chor210.krn,tenor-alto,7,32,5,1,True,B-D,C-G,False
chor210.krn,bass-alto,0,16,5,1,True,G#-E,A-A,False
chor210.krn,bass-alto,7,24,4,7,False,E-G#,A-E,True
chor210.krn,bass-alto,0,54,1,5,True,G-B,C-C,True
chor210.krn,bass-alto,7,64,4,7,False,E-G#,A-E,True
chor210.krn,bass-alto,0,75,1,5,True,A-C#,D-D,False
chor211.krn,alto-soprano,7,65,2,1,True,F#-C,G-D,False
chor211.krn,tenor-soprano,7,59,3,2,True,E-C,D-A,False
chor211.krn,tenor-soprano,7,70,3,2,True,E-C,D-A,False
chor211.krn,tenor-soprano,7,88,4,2,True,D-B,C-G,False
chor211.krn,bass-soprano,7,18,2,5,True,F-A,C-G,True
chor211.krn,bass-soprano,7,37,2,4,True,C-A,E-B,True
chor211.krn,bass-soprano,0,73,3,7,False,G-B,D-D,True
chor211.krn,bass-soprano,0,104,1,5,True,G-B,C-C,True
chor211.krn,tenor-alto,7,39,2,4,True,G-E,B-F#,False
chor211.krn,tenor-alto,7,67,2,5,True,B-A,E-B,False
chor211.krn,bass-alto,0,20,3,7,False,C-E,G-G,True
chor211.krn,bass-alto,7,73,2,7,True,G-G,D-A,True
chor211.krn,bass-tenor,7,20,2,7,True,C-C,G-D,True
chor211.krn,bass-tenor,0,85,7,2,True,D-A,E-E,True
chor211.krn,bass-tenor,7,86,2,9,True,E-E,G-D,True
chor212.krn,alto-soprano,7,4,7,5,False,Bb-Eb,Eb-Bb,False
chor212.krn,tenor-soprano,0,4,7,2,True,Ab-Eb,Bb-Bb,False
chor212.krn,tenor-soprano,7,56,2,3,True,G-Eb,Bb-F,True
chor212.krn,bass-soprano,0,28,2,7,True,F-C,Bb-Bb,True
chor212.krn,bass-soprano,0,43,3,7,False,Eb-G,Bb-Bb,True
chor212.krn,bass-soprano,0,55,2,7,True,Bb-F,Eb-Eb,True
chor212.krn,bass-soprano,7,56,2,7,True,Eb-Eb,Bb-F,True
chor212.krn,bass-alto,0,42,1,5,True,Bb-D,Eb-Eb,True
chor212.krn,bass-alto,7,43,2,7,True,Eb-Eb,Bb-F,True
chor212.krn,bass-alto,7,55,4,7,False,Bb-D,Eb-Bb,True
chor212.krn,bass-tenor,7,28,4,7,False,F-A,Bb-F,True
chor212.krn,bass-tenor,0,53,5,2,True,Ab-F,Bb-Bb,False
chor212.krn,bass-tenor,0,56,3,7,False,Eb-G,Bb-Bb,True
chor213.krn,alto-soprano,7,2,5,2,True,F-A,G-D,False
chor213.krn,tenor-soprano,0,35,1,6,True,F-C,B-B,False
chor213.krn,bass-soprano,0,19,2,7,True,C-G,F-F,True
chor213.krn,bass-soprano,0,63,1,5,True,A-C#,D-D,True
chor213.krn,tenor-alto,7,42,2,7,True,D-D,A-E,False
chor213.krn,bass-alto,0,13,1,5,True,C-E,F-F,False
chor213.krn,bass-alto,7,19,4,7,False,C-E,F-C,True
chor213.krn,bass-alto,0,20,5,0,True,F-C,F-F,True
chor213.krn,bass-alto,0,44,2,0,True,D-E,D-D,False
chor213.krn,bass-alto,0,48,5,1,True,C#-A,D-D,False
chor213.krn,bass-tenor,7,20,3,0,True,F-A,F-C,True
chor213.krn,bass-tenor,7,30,5,1,True,G#-B,A-E,False
chor214.krn,alto-soprano,7,50,7,5,False,G-C,C-G,False
chor214.krn,tenor-soprano,7,24,5,2,True,E-D,D-A,False
chor214.krn,tenor-soprano,7,32,2,1,True,G#-E,G-D,True
chor214.krn,tenor-soprano,7,69,2,4,True,C-A,E-B,True
chor214.krn,tenor-soprano,7,85,3,2,True,B-G,A-E,False
chor214.krn,tenor-soprano,0,115,2,7,True,D-A,G-G,False
chor214.krn,tenor-soprano,7,122,2,1,True,G#-E,G-D,True
chor214.krn,tenor-soprano,0,123,7,2,True,G-D,A-A,False
chor214.krn,tenor-soprano,0,141,2,7,True,E-B,A-A,False
chor214.krn,tenor-soprano,7,151,5,2,True,E-D,D-A,False
chor214.krn,bass-soprano,0,18,2,7,True,E-B,A-A,True
chor214.krn,bass-soprano,7,44,2,5,True,C-E,G-D,False
chor214.krn,bass-soprano,0,47,2,7,True,G-D,C-C,True
chor214.krn,bass-soprano,0,68,2,7,True,E-B,A-A,True
chor214.krn,bass-soprano,7,69,2,7,True,A-A,E-B,True
chor214.krn,bass-soprano,7,74,5,2,True,E-D,D-A,False
chor214.krn,tenor-alto,0,36,1,5,True,G-B,C-C,False
chor214.krn,tenor-alto,7,41,2,5,True,C-E,G-D,False
chor214.krn,tenor-alto,7,59,5,2,True,C-E,D-A,False
chor214.krn,tenor-alto,7,130,2,5,True,C-E,G-D,False
chor214.krn,bass-alto,7,18,4,7,False,E-G#,A-E,True
chor214.krn,bass-alto,0,19,3,10,False,A-E,G-G,True
chor214.krn,bass-alto,7,47,4,7,False,G-B,C-G,True
chor214.krn,bass-alto,0,54,1,5,True,C-E,F-F,False
chor214.krn,bass-alto,7,68,4,7,False,E-G#,A-E,True
chor214.krn,bass-alto,0,70,1,5,True,E-G#,A-A,False
chor214.krn,bass-alto,0,87,2,5,True,A-C,D-D,False
chor214.krn,bass-alto,0,102,1,5,True,G-B,C-C,True
chor214.krn,bass-alto,7,155,7,2,True,E-E,D-A,False
chor214.krn,bass-tenor,7,19,2,10,True,A-C,G-D,True
chor214.krn,bass-tenor,0,69,4,7,False,A-C,E-E,True
chor215.krn,alto-soprano,7,15,2,3,True,D-Bb,F-C,False
chor215.krn,alto-soprano,7,57,5,3,False,D-G,F-C,True
chor215.krn,alto-soprano,7,76,2,1,True,E-Bb,F-C,False
chor215.krn,tenor-soprano,0,57,5,1,True,B-G,C-C,True
chor215.krn,bass-soprano,7,11,1,5,True,G-Bb,D-A,False
chor215.krn,bass-soprano,0,40,2,7,True,D-A,G-G,True
chor215.krn,bass-soprano,0,70,2,7,True,D-A,G-G,True
chor215.krn,bass-soprano,7,102,1,5,True,C-Eb,G-D,True
chor215.krn,bass-soprano,7,141,2,5,True,Eb-G,Bb-F,True
chor215.krn,bass-soprano,7,147,3,2,True,D-Bb,C-G,False
chor215.krn,tenor-alto,7,94,3,5,False,F-D,Bb-F,True
chor215.krn,tenor-alto,7,110,2,5,True,F-Eb,Bb-F,False
chor215.krn,tenor-alto,7,127,3,5,False,F-D,Bb-F,True
chor215.krn,bass-alto,0,28,1,5,True,D-F#,G-G,False
chor215.krn,bass-alto,7,40,4,7,False,D-F#,G-D,True
chor215.krn,bass-alto,0,41,1,8,True,G-D,Eb-Eb,True
chor215.krn,bass-alto,7,56,1,5,True,C-Eb,G-D,True
chor215.krn,bass-alto,0,67,5,1,True,F#-D,G-G,False
chor215.krn,bass-alto,7,70,4,7,False,D-F#,G-D,True
chor215.krn,bass-alto,7,94,3,0,True,Bb-D,Bb-F,True
chor215.krn,bass-alto,7,127,3,0,True,Bb-D,Bb-F,True
chor215.krn,bass-tenor,0,38,7,2,True,C-G,D-D,False
chor215.krn,bass-tenor,0,77,1,5,True,F-A,Bb-Bb,False
chor215.krn,bass-tenor,0,94,5,0,True,Bb-F,Bb-Bb,True
chor215.krn,bass-tenor,7,97,5,1,True,F#-A,G-D,False
chor215.krn,bass-tenor,0,127,5,0,True,Bb-F,Bb-Bb,True
chor215.krn,bass-tenor,0,135,8,1,True,D-G,Eb-Eb,False
chor216.krn,alto-soprano,7,5,2,7,True,C#-C#,G#-D#,True
chor216.krn,tenor-soprano,7,3,2,7,True,B-B,F#-C#,False
chor216.krn,tenor-soprano,0,86,7,3,False,C#-A,E-E,True
chor216.krn,bass-soprano,0,25,1,5,True,B-D#,E-E,True
chor216.krn,bass-soprano,0,33,1,5,True,B-D#,E-E,False
chor216.krn,bass-soprano,0,50,1,5,True,B-D#,E-E,True
chor216.krn,bass-soprano,7,88,2,5,True,A-C#,E-B,False
chor216.krn,bass-soprano,0,91,2,7,True,E-B,A-A,True
chor216.krn,tenor-alto,7,73,1,2,True,E-A#,D-A,False
chor216.krn,tenor-alto,7,86,5,3,False,C#-F#,E-B,True
chor216.krn,bass-alto,0,18,1,5,True,E-G#,A-A,False
chor216.krn,bass-alto,0,40,1,5,True,E-G#,A-A,True
chor216.krn,bass-alto,0,57,1,5,True,E-G#,A-A,False
chor216.krn,bass-alto,7,91,4,7,False,E-G#,A-E,True
chor216.krn,bass-tenor,0,7,1,5,True,G#-B#,C#-C#,False
chor216.krn,bass-tenor,0,22,7,0,True,B-F#,B-B,False
chor216.krn,bass-tenor,0,48,7,0,True,B-F#,B-B,False
chor216.krn,bass-tenor,7,85,5,1,True,E#-G#,F#-C#,True
chor217.krn,alto-soprano,7,30,2,5,True,C-E,G-D,True
chor217.krn,bass-soprano,7,10,2,5,True,G-B,D-A,True
chor217.krn,bass-soprano,7,17,2,5,True,G-B,D-A,False
chor217.krn,bass-soprano,0,20,2,7,True,D-A,G-G,True
chor217.krn,bass-soprano,0,40,1,5,True,G-B,C-C,True
chor217.krn,tenor-alto,7,2,3,5,False,G-E,C-G,False
chor217.krn,tenor-alto,7,37,5,2,True,C-E,D-A,False
chor217.krn,bass-alto,0,12,1,5,True,D-F#,G-G,False
chor217.krn,bass-alto,0,24,1,5,True,E-G#,A-A,False
chor217.krn,bass-alto,0,27,1,5,True,A-C#,D-D,False
chor217.krn,bass-tenor,0,21,1,5,True,G-B,C-C,True
chor218.krn,alto-soprano,7,80,3,5,False,Bb-G,Eb-Bb,False
chor218.krn,tenor-soprano,0,30,1,4,True,A-F#,F-F,True
chor218.krn,tenor-soprano,7,45,2,3,True,D-Bb,F-C,False
chor218.krn,tenor-soprano,0,94,5,1,True,F#-D,G-G,False
chor218.krn,bass-soprano,0,16,2,7,True,D-A,G-G,True
chor218.krn,bass-soprano,7,18,1,5,True,G-Bb,D-A,False
chor218.krn,bass-soprano,0,60,2,7,True,F-C,Bb-Bb,True
chor218.krn,bass-soprano,7,68,2,5,True,Bb-D,F-C,False
chor218.krn,bass-soprano,0,75,2,7,True,F-C,Bb-Bb,True
chor218.krn,tenor-alto,7,94,5,1,True,F#-A,G-D,False
chor218.krn,bass-alto,7,16,4,7,False,D-F#,G-D,True
chor218.krn,bass-alto,0,17,5,0,True,G-D,G-G,True
chor218.krn,bass-alto,0,44,5,0,True,G-D,G-G,True
chor218.krn,bass-tenor,7,17,4,0,True,G-Bb,G-D,True
chor218.krn,bass-tenor,7,44,4,0,True,G-Bb,G-D,True
chor218.krn,bass-tenor,0,67,1,5,True,F-A,Bb-Bb,False
chor218.krn,bass-tenor,7,75,4,7,False,F-A,Bb-F,True
chor219.krn,alto-soprano,0,22,8,5,False,C-A,F-F,True
chor219.krn,alto-soprano,7,30,2,5,True,C-Bb,F-C,False
chor219.krn,tenor-soprano,7,38,3,2,True,D-Bb,C-G,False
chor219.krn,bass-soprano,7,15,2,5,True,Bb-D,F-C,False
chor219.krn,bass-soprano,7,45,2,5,True,F-A,C-G,False
chor219.krn,bass-soprano,0,76,2,7,True,A-E,D-D,True
chor219.krn,tenor-alto,7,3,2,5,True,A-G,D-A,False
chor219.krn,tenor-alto,7,9,2,5,True,A-G,D-A,False
chor219.krn,tenor-alto,7,28,4,2,True,G-E,F-C,False
chor219.krn,tenor-alto,7,61,2,5,True,A-G,D-A,False
chor219.krn,bass-alto,0,44,5,0,True,F-C,F-F,True
chor219.krn,bass-alto,0,65,1,5,True,C-E,F-F,False
chor219.krn,bass-alto,7,76,4,7,False,A-C#,D-A,True
chor219.krn,bass-tenor,0,21,1,5,True,C-E,F-F,True
